run_id,prompt_language,task,prompt_condition,model,requested_model,resolved_model,temperature,top_p,max_output_tokens,seed,config_name,config_version,prompt_path,prompt_sha256,done,n_trials,parse_success_rate,invalid_response_count,source_path,adjusted_average_pumps,advantageous_choice_rate,average_earning_per_balloon,average_net_outcome,average_pumps,average_reward_per_trial,deck_A_rate,deck_B_rate,deck_C_rate,deck_D_rate,directed_exploration,exploration_rate,explosion_rate,horizon_effect,learning_curve_change,learning_slope,n_balloons,n_games,net_score,post_explosion_adjustment,post_loss_switching_rate,random_exploration_effect,switching_rate
en:horizon:baseline:20260718,en,horizon,baseline,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260718,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-03-b\en\horizon_baseline_seed-20260718.json,,,,,,52.95666666666666,,,,,0.5,0.07142857142857142,,-0.05,,,,40,,,,-0.6909262529501188,0.3745819397993311
en:horizon:baseline:20260719,en,horizon,baseline,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260719,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-03-b\en\horizon_baseline_seed-20260719.json,,,,,,53.89333333333333,,,,,0.35,0.04285714285714286,,0.05,,,,40,,,,1.7258490574800314,0.3712374581939799
en:horizon:baseline:20260720,en,horizon,baseline,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260720,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-04-a\en\horizon_baseline_seed-20260720.json,,,,,,50.67,,,,,0.45,0.11428571428571428,,-0.05,,,,40,,,,0.3378314603706227,0.3779264214046823
en:horizon:baseline:20260721,en,horizon,baseline,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260721,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-04-a\en\horizon_baseline_seed-20260721.json,,,,,,55.32666666666667,,,,,0.55,0.03571428571428571,,-0.05,,,,40,,,,-0.27108550615202054,0.38127090301003347
en:horizon:baseline:20260722,en,horizon,baseline,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260722,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-04-b\en\horizon_baseline_seed-20260722.json,,,,,,52.153333333333336,,,,,0.7,0.05,,-0.05,,,,40,,,,-0.09906651300427782,0.39464882943143814
en:horizon:baseline:20260723,en,horizon,baseline,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260723,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-04-b\en\horizon_baseline_seed-20260723.json,,,,,,51.02333333333333,,,,,0.6,0.07142857142857142,,0.0,,,,40,,,,-0.13994341483919315,0.4013377926421405
en:horizon:baseline:20260724,en,horizon,baseline,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260724,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-05-a\en\horizon_baseline_seed-20260724.json,,,,,,50.17333333333333,,,,,0.5,0.0,,0.0,,,,40,,,,0.27006181540053387,0.35785953177257523
en:horizon:baseline:20260725,en,horizon,baseline,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260725,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-05-a\en\horizon_baseline_seed-20260725.json,,,,,,55.093333333333334,,,,,0.5,0.06428571428571428,,-0.05,,,,40,,,,-0.4053168488418364,0.3612040133779264
en:horizon:baseline:20260726,en,horizon,baseline,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260726,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-05-b\en\horizon_baseline_seed-20260726.json,,,,,,52.28,,,,,0.45,0.04285714285714286,,-0.1,,,,40,,,,-0.5437734917691173,0.3979933110367893
en:horizon:baseline:20260727,en,horizon,baseline,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260727,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-05-b\en\horizon_baseline_seed-20260727.json,,,,,,50.196666666666665,,,,,0.55,0.04285714285714286,,0.1,,,,40,,,,0.2729252039976222,0.40468227424749165
en:horizon:detailed:20260708,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260708,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-01-a\en\horizon_detailed_seed-20260708.json,,,,,,54.22666666666667,,,,,0.4,0.07142857142857142,,0.05,,,,40,,,,0.4976922701666422,0.4180602006688963
en:horizon:detailed:20260709,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260709,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-01-a\en\horizon_detailed_seed-20260709.json,,,,,,52.27,,,,,0.65,0.02142857142857143,,-0.05,,,,40,,,,0.36292317637946225,0.35785953177257523
en:horizon:detailed:20260710,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260710,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-01-b\en\horizon_detailed_seed-20260710.json,,,,,,53.25,,,,,0.4,0.07142857142857142,,0.15,,,,40,,,,0.5544701810930626,0.39464882943143814
en:horizon:detailed:20260711,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260711,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-01-b\en\horizon_detailed_seed-20260711.json,,,,,,51.34,,,,,0.4,0.0,,0.0,,,,40,,,,0.3715968060491688,0.36454849498327757
en:horizon:detailed:20260712,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260712,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-02-a\en\horizon_detailed_seed-20260712.json,,,,,,55.836666666666666,,,,,0.45,0.02857142857142857,,0.05,,,,40,,,,0.5720736004585585,0.391304347826087
en:horizon:detailed:20260713,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260713,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-02-a\en\horizon_detailed_seed-20260713.json,,,,,,54.973333333333336,,,,,0.55,0.014285714285714285,,0.0,,,,40,,,,0.6413406009824487,0.3745819397993311
en:horizon:detailed:20260714,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260714,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-02-b\en\horizon_detailed_seed-20260714.json,,,,,,54.43,,,,,0.5,0.05714285714285714,,0.05,,,,40,,,,0.2223044269440404,0.39464882943143814
en:horizon:detailed:20260715,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260715,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-02-b\en\horizon_detailed_seed-20260715.json,,,,,,54.14333333333333,,,,,0.5,0.014285714285714285,,0.05,,,,40,,,,0.6366820980095973,0.39464882943143814
en:horizon:detailed:20260716,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260716,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-03-a\en\horizon_detailed_seed-20260716.json,,,,,,53.77333333333333,,,,,0.45,0.07857142857142857,,0.0,,,,40,,,,0.03093690239371405,0.3779264214046823
en:horizon:detailed:20260717,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260717,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-03-a\en\horizon_detailed_seed-20260717.json,,,,,,49.07666666666667,,,,,0.65,0.04285714285714286,,0.0,,,,40,,,,0.6594372237389299,0.41471571906354515
en:horizon:detailed:20260718,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260718,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-03-b\en\horizon_detailed_seed-20260718.json,,,,,,52.95666666666666,,,,,0.5,0.05,,0.0,,,,40,,,,0.1542852342753902,0.3745819397993311
en:horizon:detailed:20260719,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260719,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-03-b\en\horizon_detailed_seed-20260719.json,,,,,,54.1,,,,,0.4,0.04285714285714286,,0.0,,,,40,,,,0.2514550694380171,0.35785953177257523
en:horizon:detailed:20260720,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260720,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-04-a\en\horizon_detailed_seed-20260720.json,,,,,,50.61666666666667,,,,,0.4,0.1357142857142857,,0.0,,,,40,,,,1.3106301809204184,0.3779264214046823
en:horizon:detailed:20260721,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260721,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-04-a\en\horizon_detailed_seed-20260721.json,,,,,,55.18,,,,,0.65,0.07142857142857142,,-0.05,,,,40,,,,-0.3549278449494735,0.38127090301003347
en:horizon:detailed:20260722,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260722,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-04-b\en\horizon_detailed_seed-20260722.json,,,,,,52.193333333333335,,,,,0.6,0.12142857142857143,,-0.1,,,,40,,,,0.5353414469884736,0.38127090301003347
en:horizon:detailed:20260723,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260723,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-04-b\en\horizon_detailed_seed-20260723.json,,,,,,51.196666666666665,,,,,0.6,0.05,,-0.05,,,,40,,,,-0.164663332608872,0.39464882943143814
en:horizon:detailed:20260724,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260724,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-05-a\en\horizon_detailed_seed-20260724.json,,,,,,50.17333333333333,,,,,0.5,0.0,,0.0,,,,40,,,,0.4345227822874156,0.35785953177257523
en:horizon:detailed:20260725,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260725,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-05-a\en\horizon_detailed_seed-20260725.json,,,,,,55.053333333333335,,,,,0.5,0.02857142857142857,,-0.05,,,,40,,,,-0.07235029467366494,0.38127090301003347
en:horizon:detailed:20260726,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260726,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-05-b\en\horizon_detailed_seed-20260726.json,,,,,,52.25333333333333,,,,,0.45,0.02142857142857143,,-0.05,,,,40,,,,0.12915457661908913,0.3979933110367893
en:horizon:detailed:20260727,en,horizon,detailed,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260727,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-05-b\en\horizon_detailed_seed-20260727.json,,,,,,50.11666666666667,,,,,0.45,0.07142857142857142,,0.15,,,,40,,,,2.130332417425522,0.40468227424749165
en:horizon:role_human:20260708,en,horizon,role_human,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260708,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-01-a\en\horizon_role_human_seed-20260708.json,,,,,,54.46666666666667,,,,,0.35,0.05,,0.0,,,,40,,,,-1.1214318487482433,0.40468227424749165
en:horizon:role_human:20260709,en,horizon,role_human,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260709,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-01-a\en\horizon_role_human_seed-20260709.json,,,,,,52.376666666666665,,,,,0.65,0.05,,0.0,,,,40,,,,0.5476616240450476,0.391304347826087
en:horizon:role_human:20260710,en,horizon,role_human,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260710,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-01-b\en\horizon_role_human_seed-20260710.json,,,,,,53.29,,,,,0.4,0.08571428571428572,,0.09999999999999999,,,,40,,,,-0.9154152760653336,0.3745819397993311
en:horizon:role_human:20260711,en,horizon,role_human,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260711,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-01-b\en\horizon_role_human_seed-20260711.json,,,,,,51.34,,,,,0.4,0.0,,0.0,,,,40,,,,0.0305578831993798,0.36454849498327757
en:horizon:role_human:20260712,en,horizon,role_human,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260712,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-02-a\en\horizon_role_human_seed-20260712.json,,,,,,55.63666666666666,,,,,0.45,0.03571428571428571,,0.1,,,,40,,,,0.7544146420515132,0.38461538461538464
en:horizon:role_human:20260713,en,horizon,role_human,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260713,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-02-a\en\horizon_role_human_seed-20260713.json,,,,,,54.89333333333333,,,,,0.55,0.03571428571428571,,0.05,,,,40,,,,0.7614517748458685,0.3779264214046823
en:horizon:role_human:20260714,en,horizon,role_human,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260714,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-02-b\en\horizon_role_human_seed-20260714.json,,,,,,54.43,,,,,0.45,0.07142857142857142,,0.0,,,,40,,,,-0.16306798782607612,0.3879598662207358
en:horizon:role_human:20260715,en,horizon,role_human,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260715,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-02-b\en\horizon_role_human_seed-20260715.json,,,,,,54.18333333333333,,,,,0.5,0.02857142857142857,,-0.05,,,,40,,,,-0.019459264086207018,0.39464882943143814
en:horizon:role_human:20260716,en,horizon,role_human,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260716,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-03-a\en\horizon_role_human_seed-20260716.json,,,,,,53.81333333333333,,,,,0.5,0.04285714285714286,,-0.05,,,,40,,,,-0.3730455147358369,0.391304347826087
en:horizon:role_human:20260717,en,horizon,role_human,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260717,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-03-a\en\horizon_role_human_seed-20260717.json,,,,,,49.25,,,,,0.6,0.014285714285714285,,0.0,,,,40,,,,-0.09496023403681964,0.411371237458194
en:horizon:role_human:20260718,en,horizon,role_human,gpt-5.4,gpt-5.4,gpt-5.4-2026-03-05,0.7,1.0,16,20260718,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4\wave-03-b\en\horizon_role_human_seed-20260718.json,,,,,,52.97,,,,,0.55,0.06428571428571428,,0.0,,,,40,,,,-0.5128566101285132,0.38127090301003347
