run_id,prompt_language,task,prompt_condition,model,requested_model,resolved_model,temperature,top_p,max_output_tokens,seed,config_name,config_version,prompt_path,prompt_sha256,done,n_trials,parse_success_rate,invalid_response_count,source_path,adjusted_average_pumps,advantageous_choice_rate,average_earning_per_balloon,average_net_outcome,average_pumps,average_reward_per_trial,deck_A_rate,deck_B_rate,deck_C_rate,deck_D_rate,directed_exploration,exploration_rate,explosion_rate,horizon_effect,learning_curve_change,learning_slope,n_balloons,n_games,net_score,post_explosion_adjustment,post_loss_switching_rate,random_exploration_effect,switching_rate
en:horizon:baseline:20260719,en,horizon,baseline,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260719,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-03-b\en\horizon_baseline_seed-20260719.json,,,,,,53.86,,,,,0.3,0.07142857142857142,,0.05,,,,40,,,,0.14970707836846842,0.34448160535117056
en:horizon:baseline:20260720,en,horizon,baseline,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260720,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-04-a\en\horizon_baseline_seed-20260720.json,,,,,,50.69,,,,,0.3,0.08571428571428572,,-0.15,,,,40,,,,-1.7009517818461286,0.3779264214046823
en:horizon:baseline:20260721,en,horizon,baseline,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260721,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-04-a\en\horizon_baseline_seed-20260721.json,,,,,,55.26,,,,,0.4,0.12857142857142856,,0.15000000000000002,,,,40,,,,-0.7427695006753352,0.38127090301003347
en:horizon:baseline:20260722,en,horizon,baseline,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260722,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-04-b\en\horizon_baseline_seed-20260722.json,,,,,,52.27333333333333,,,,,0.4,0.17857142857142858,,0.0,,,,40,,,,0.4530341881200539,0.38127090301003347
en:horizon:baseline:20260723,en,horizon,baseline,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260723,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-04-b\en\horizon_baseline_seed-20260723.json,,,,,,50.85,,,,,0.5,0.08571428571428572,,0.09999999999999999,,,,40,,,,-1.0443572181310163,0.3745819397993311
en:horizon:baseline:20260724,en,horizon,baseline,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260724,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-05-a\en\horizon_baseline_seed-20260724.json,,,,,,49.6,,,,,0.3,0.10714285714285714,,-0.1,,,,40,,,,0.39847375886603764,0.35451505016722407
en:horizon:baseline:20260725,en,horizon,baseline,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260725,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-05-a\en\horizon_baseline_seed-20260725.json,,,,,,54.44,,,,,0.3,0.1357142857142857,,-0.09999999999999999,,,,40,,,,-1.8212220742899994,0.3745819397993311
en:horizon:baseline:20260726,en,horizon,baseline,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260726,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,0.9966777408637874,1,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-05-b\en\horizon_baseline_seed-20260726.json,,,,,,51.86666666666667,,,,,0.3,0.08571428571428572,,0.0,,,,40,,,,-3.8645178319623907,0.38461538461538464
en:horizon:baseline:20260727,en,horizon,baseline,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260727,experiment_config_stage01,0.7,prompts/bandit/baseline.md,d9ef2caf1c1c2c75c6277a51e909bdce0a3cf77d593e0f5f0fd64374f82bc116,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-05-b\en\horizon_baseline_seed-20260727.json,,,,,,50.196666666666665,,,,,0.3,0.09285714285714286,,-0.1,,,,40,,,,-1.91958641251049,0.3712374581939799
en:horizon:detailed:20260708,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260708,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-01-a\en\horizon_detailed_seed-20260708.json,,,,,,54.026666666666664,,,,,0.25,0.07142857142857142,,0.05,,,,40,,,,0.4031157528717517,0.3879598662207358
en:horizon:detailed:20260709,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260709,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-01-a\en\horizon_detailed_seed-20260709.json,,,,,,52.00333333333333,,,,,0.5,0.14285714285714285,,-0.04999999999999999,,,,40,,,,0.09168796042571525,0.35785953177257523
en:horizon:detailed:20260710,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260710,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-01-b\en\horizon_detailed_seed-20260710.json,,,,,,53.13,,,,,0.3,0.10714285714285714,,0.15000000000000002,,,,40,,,,-0.7158616094314032,0.36789297658862874
en:horizon:detailed:20260711,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260711,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-01-b\en\horizon_detailed_seed-20260711.json,,,,,,51.233333333333334,,,,,0.3,0.03571428571428571,,0.0,,,,40,,,,-0.27841771659513914,0.36454849498327757
en:horizon:detailed:20260712,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260712,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-02-a\en\horizon_detailed_seed-20260712.json,,,,,,55.75666666666667,,,,,0.35,0.03571428571428571,,-0.05,,,,40,,,,-1.7566648393068314,0.3779264214046823
en:horizon:detailed:20260713,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260713,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-02-a\en\horizon_detailed_seed-20260713.json,,,,,,54.66,,,,,0.5,0.03571428571428571,,-0.05,,,,40,,,,-0.1791782919747953,0.36789297658862874
en:horizon:detailed:20260714,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260714,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-02-b\en\horizon_detailed_seed-20260714.json,,,,,,54.49666666666667,,,,,0.45,0.05714285714285714,,0.1,,,,40,,,,0.0542146482385375,0.3879598662207358
en:horizon:detailed:20260715,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260715,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-02-b\en\horizon_detailed_seed-20260715.json,,,,,,53.916666666666664,,,,,0.5,0.05,,0.05,,,,40,,,,0.7159373813940006,0.391304347826087
en:horizon:detailed:20260716,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260716,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-03-a\en\horizon_detailed_seed-20260716.json,,,,,,53.76,,,,,0.35,0.15714285714285714,,0.0,,,,40,,,,0.2816240712692477,0.3745819397993311
en:horizon:detailed:20260717,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260717,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-03-a\en\horizon_detailed_seed-20260717.json,,,,,,49.04333333333334,,,,,0.4,0.12857142857142856,,0.0,,,,40,,,,-0.04312252092864233,0.4013377926421405
en:horizon:detailed:20260718,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260718,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-03-b\en\horizon_detailed_seed-20260718.json,,,,,,52.82333333333333,,,,,0.45,0.1,,0.0,,,,40,,,,-0.3669790755188673,0.3745819397993311
en:horizon:detailed:20260719,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260719,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-03-b\en\horizon_detailed_seed-20260719.json,,,,,,53.94,,,,,0.35,0.06428571428571428,,0.0,,,,40,,,,0.17118266558709072,0.35785953177257523
en:horizon:detailed:20260720,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260720,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-04-a\en\horizon_detailed_seed-20260720.json,,,,,,50.67,,,,,0.3,0.07857142857142857,,0.0,,,,40,,,,0.3423652466523719,0.36454849498327757
en:horizon:detailed:20260721,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260721,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-04-a\en\horizon_detailed_seed-20260721.json,,,,,,55.28666666666667,,,,,0.5,0.06428571428571428,,0.0,,,,40,,,,1.29013253678317,0.38127090301003347
en:horizon:detailed:20260722,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260722,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-04-b\en\horizon_detailed_seed-20260722.json,,,,,,52.32666666666667,,,,,0.4,0.14285714285714285,,-0.1,,,,40,,,,0.3900653816122466,0.38127090301003347
en:horizon:detailed:20260723,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260723,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-04-b\en\horizon_detailed_seed-20260723.json,,,,,,50.78333333333333,,,,,0.5,0.10714285714285714,,0.2,,,,40,,,,-0.20022495101370774,0.3745819397993311
en:horizon:detailed:20260724,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260724,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-05-a\en\horizon_detailed_seed-20260724.json,,,,,,49.64,,,,,0.3,0.1,,-0.04999999999999999,,,,40,,,,-0.029906024957282895,0.34782608695652173
en:horizon:detailed:20260725,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260725,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-05-a\en\horizon_detailed_seed-20260725.json,,,,,,54.733333333333334,,,,,0.35,0.11428571428571428,,0.0,,,,40,,,,0.7027087665959519,0.3745819397993311
en:horizon:detailed:20260726,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260726,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-05-b\en\horizon_detailed_seed-20260726.json,,,,,,52.013333333333335,,,,,0.3,0.09285714285714286,,-0.04999999999999999,,,,40,,,,-0.5407048069087552,0.3779264214046823
en:horizon:detailed:20260727,en,horizon,detailed,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260727,experiment_config_stage01,0.7,prompts/bandit/detailed.md,1a1374b5af26f83d9dcf55ea8bc182ba0e0fb85bf2866694a177b5940fc09d40,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-05-b\en\horizon_detailed_seed-20260727.json,,,,,,50.09,,,,,0.4,0.08571428571428572,,0.09999999999999999,,,,40,,,,0.8581212614735967,0.38461538461538464
en:horizon:role_human:20260708,en,horizon,role_human,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260708,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-01-a\en\horizon_role_human_seed-20260708.json,,,,,,54.026666666666664,,,,,0.25,0.07142857142857142,,0.05,,,,40,,,,0.6570620241696155,0.3879598662207358
en:horizon:role_human:20260709,en,horizon,role_human,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260709,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-01-a\en\horizon_role_human_seed-20260709.json,,,,,,52.28333333333333,,,,,0.45,0.07857142857142857,,-0.1,,,,40,,,,1.315879874495246,0.35785953177257523
en:horizon:role_human:20260710,en,horizon,role_human,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260710,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-01-b\en\horizon_role_human_seed-20260710.json,,,,,,53.11666666666667,,,,,0.3,0.12142857142857143,,0.15000000000000002,,,,40,,,,-0.21031594334314008,0.3745819397993311
en:horizon:role_human:20260711,en,horizon,role_human,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260711,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-01-b\en\horizon_role_human_seed-20260711.json,,,,,,51.22,,,,,0.3,0.04285714285714286,,0.0,,,,40,,,,0.2796798266660079,0.36454849498327757
en:horizon:role_human:20260712,en,horizon,role_human,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260712,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-02-a\en\horizon_role_human_seed-20260712.json,,,,,,55.78333333333333,,,,,0.4,0.02142857142857143,,0.0,,,,40,,,,0.0005968735337693598,0.391304347826087
en:horizon:role_human:20260713,en,horizon,role_human,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260713,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-02-a\en\horizon_role_human_seed-20260713.json,,,,,,54.93333333333333,,,,,0.5,0.007142857142857143,,-0.05,,,,40,,,,-0.023116917261804648,0.36789297658862874
en:horizon:role_human:20260714,en,horizon,role_human,gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini-2026-03-17,0.7,1.0,16,20260714,experiment_config_stage01,0.7,prompts/bandit/role_human.md,927ae942eff1763a7d91f4e32fbbb6f72e5987e4bda9b54d033c77da02650815,true,300,1.0,0,outputs\model_comparison_en_v01\gpt-5.4-mini-formal-v01\wave-02-b\en\horizon_role_human_seed-20260714.json,,,,,,54.416666666666664,,,,,0.45,0.05714285714285714,,0.05,,,,40,,,,0.15007889873551972,0.39464882943143814
